row_id+o6g3a1:r6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub-category,product_name,sales,quantity,profit,payment_mode
4566,US-2020-149510,03-12-2020,10-12-2020,Standard Class,MC-17575,Matt Collins,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,177.216,3,4.5216,Cards
6533,US-2020-107384,04-12-2020,08-12-2020,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,161.8,1,29.988,Cards
2977,CA-2020-139773,04-12-2020,04-12-2020,Same Day,DV-13045,Darrin Van Huff,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",213.552,7,-2.6936,Online
8520,CA-2020-118003,04-12-2020,10-12-2020,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",216.22,3,45.555,COD
8521,CA-2020-118003,04-12-2020,10-12-2020,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,314.94,3,18.1764,Cards
9071,CA-2020-147550,04-12-2020,05-12-2020,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,109.352,3,2.6961,Cards
2691,CA-2020-156412,04-12-2020,08-12-2020,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,112.346,3,-4.455,COD
8519,CA-2020-118003,04-12-2020,10-12-2020,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",106.99,1,1.5588,Online
6532,US-2020-107384,04-12-2020,08-12-2020,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,93.8,5,2.552,Cards
5521,CA-2020-117667,04-12-2020,09-12-2020,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,102.92,5,8.671,Online
8391,CA-2020-153227,04-12-2020,06-12-2020,First Class,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",121.76,2,5.7624,COD
5520,CA-2020-117667,04-12-2020,09-12-2020,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,113.392,3,3.1806,Online
6123,CA-2020-152660,04-12-2020,09-12-2020,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,126.568,2,4.6176,COD
5519,CA-2020-117667,04-12-2020,09-12-2020,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,168.768,2,6.846,COD
7392,CA-2020-160031,04-12-2020,07-12-2020,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",178.352,3,23.235,Online
1925,CA-2020-126865,05-12-2020,07-12-2020,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,107.94,3,41.823,COD
676,CA-2020-130351,05-12-2020,08-12-2020,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,140.39,3,40.7499,COD
9526,CA-2020-156958,05-12-2020,06-12-2020,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,223.9,5,39.98,COD
3435,CA-2020-131212,05-12-2020,09-12-2020,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,119.976,6,5.4288,Online
9529,CA-2020-156958,05-12-2020,06-12-2020,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,87.296,2,3.0212,COD
9608,CA-2020-117128,05-12-2020,08-12-2020,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",113.6,6,9.936,Online
9609,CA-2020-117128,05-12-2020,08-12-2020,Second Class,BF-11080,Bart Folk,Consumer,United States,New York City,New York,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,108.07,3,5.2029,COD
3434,CA-2020-131212,05-12-2020,09-12-2020,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,119.816,3,8.3754,Online
9527,CA-2020-156958,05-12-2020,06-12-2020,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,109.176,3,-7.0146,COD
7325,US-2020-126053,05-12-2020,08-12-2020,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,132.45,3,4.536,Online
675,CA-2020-130351,05-12-2020,08-12-2020,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",116.9,5,17.505,Online
3179,CA-2020-105235,05-12-2020,11-12-2020,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,East,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",129.94,3,6.0726,Online
674,CA-2020-130351,05-12-2020,08-12-2020,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,165.44,3,16.5888,COD
3180,CA-2020-105235,05-12-2020,11-12-2020,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,New York City,New York,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",143.68,2,18.1908,Online
7324,US-2020-126053,05-12-2020,08-12-2020,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,156.96,2,10.9096,COD
9525,CA-2020-156958,05-12-2020,06-12-2020,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,150.92,5,29.372,Online
6906,US-2020-149006,06-12-2020,08-12-2020,Second Class,BN-11470,Brad Norvell,Corporate,United States,Brentwood,California,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,216.68,1,2.8836,COD
4319,US-2020-136189,07-12-2020,11-12-2020,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,123.38,6,25.5378,Online
3900,CA-2020-157980,07-12-2020,09-12-2020,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,142.984,2,25.5968,COD
566,CA-2020-137099,07-12-2020,10-12-2020,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,West,TEC-PH-10002496,Technology,Phones,Cisco SPA301,400.376,3,46.797,COD
3898,CA-2020-134285,07-12-2020,12-12-2020,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,128.552,3,5.4432,Online
7856,CA-2020-135587,07-12-2020,12-12-2020,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Hattiesburg,Mississippi,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,126.0,4,23.4,COD
9769,CA-2020-142328,07-12-2020,14-12-2020,Standard Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",159.04,6,25.02,Online
3433,CA-2020-148264,08-12-2020,09-12-2020,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,101.12,9,28.8576,COD
5410,CA-2020-108854,08-12-2020,14-12-2020,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,104.48,3,33.93,COD
5408,CA-2020-108854,08-12-2020,14-12-2020,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,West,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,114.92,4,40.4432,COD
8740,US-2020-131961,08-12-2020,11-12-2020,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,132.988,2,-20.997,COD
414,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,142.568,2,-18.4548,COD
1168,CA-2020-145226,08-12-2020,10-12-2020,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",143.48,2,33.9388,COD
3432,CA-2020-148264,08-12-2020,09-12-2020,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,West,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",157.9,2,15.468,COD
406,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,190.95,5,37.7895,COD
5728,CA-2020-117324,08-12-2020,13-12-2020,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,201.11,3,32.0598,Online
1169,CA-2020-145226,08-12-2020,10-12-2020,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,282.94,3,0.0,COD
5731,CA-2020-117324,08-12-2020,13-12-2020,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",500.92,4,41.3928,Online
8739,US-2020-131961,08-12-2020,11-12-2020,First Class,MJ-17740,Max Jones,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,113.248,4,3.6432,COD
5409,CA-2020-108854,08-12-2020,14-12-2020,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",117.424,1,8.409,Online
408,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",111.15,5,13.3035,Online
410,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",128.68,1,4.6464,Online
1170,CA-2020-145226,08-12-2020,10-12-2020,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,130.44,3,9.3312,COD
411,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,123.35,9,13.608,COD
1171,CA-2020-145226,08-12-2020,10-12-2020,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,131.92,4,8.2992,Online
3431,CA-2020-148264,08-12-2020,09-12-2020,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,West,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,150.79,3,8.6391,COD
5732,CA-2020-117324,08-12-2020,13-12-2020,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",132.52,4,12.6592,COD
412,CA-2020-117457,08-12-2020,12-12-2020,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,159.98,1,27.4302,COD
5411,CA-2020-108854,08-12-2020,14-12-2020,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,West,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",155.76,1,11.1176,COD
4953,CA-2020-117926,08-12-2020,12-12-2020,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,West,OFF-AP-10002670,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,164.48,1,20.844,COD
5730,CA-2020-117324,08-12-2020,13-12-2020,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Madison,Wisconsin,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",163.06,2,28.0876,Online
3651,CA-2020-109960,09-12-2020,11-12-2020,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",123.88,6,41.952,COD
7014,CA-2020-141201,09-12-2020,11-12-2020,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,164.257,3,15.6978,Online
7518,US-2020-167920,09-12-2020,12-12-2020,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,166.45,5,48.3285,COD
5351,US-2020-103814,09-12-2020,16-12-2020,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,Central,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,190.856,9,48.5514,Online
206,CA-2020-108329,09-12-2020,14-12-2020,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,473.768,4,44.4768,COD
3596,CA-2020-148012,09-12-2020,15-12-2020,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,110.624,1,0.4264,Online
4291,CA-2020-102407,09-12-2020,13-12-2020,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,98.16,2,2.79,Cards
76,US-2020-118038,09-12-2020,11-12-2020,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,98.248,3,-1.9344,Cards
7520,US-2020-167920,09-12-2020,12-12-2020,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,106.76,2,2.6496,COD
3654,CA-2020-109960,09-12-2020,11-12-2020,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,130.94,3,7.0218,COD
8586,US-2020-132927,09-12-2020,15-12-2020,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",106.088,7,-8.1312,Online
7519,US-2020-167920,09-12-2020,12-12-2020,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,129.14,1,0.6056,Online
7515,US-2020-167920,09-12-2020,12-12-2020,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",137.36,2,13.5056,Cards
1691,CA-2020-129833,09-12-2020,15-12-2020,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Indianapolis,Indiana,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",139.45,5,15.387,Online
4211,CA-2020-109715,09-12-2020,14-12-2020,Standard Class,AH-10585,Angele Hood,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,139.984,2,4.995,Online
78,US-2020-118038,09-12-2020,11-12-2020,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",121.24,3,2.724,Cards
1471,CA-2020-139199,09-12-2020,13-12-2020,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,118.96,2,6.2208,COD
269,US-2020-145366,09-12-2020,13-12-2020,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,111.208,1,-7.4416,COD
1470,CA-2020-139199,09-12-2020,13-12-2020,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,130.54,2,19.5238,Online
3653,CA-2020-109960,09-12-2020,11-12-2020,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,149.72,4,15.5112,COD
6772,CA-2020-139402,09-12-2020,13-12-2020,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",118.005,3,-9.9705,Online
3652,CA-2020-109960,09-12-2020,11-12-2020,Second Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,Central,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,126.7,5,12.492,COD
7517,US-2020-167920,09-12-2020,12-12-2020,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",135.92,4,7.4824,Cards
